Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,N,P,K,Crop_Yield,Soil_Quality
2020-07-22,Corn,Saline,8.0,42.131005214804400,57.868994785195600,78.0,60.50000000000000,45.0,0.0,15.291666666666700
2020-07-22,Rice,Loamy,6.5,33.48075282804710,66.51924717195290,91.0,72.0,55.00000000000000,15.687612057436800,72.66666666666670
2020-07-22,Barley,Loamy,6.5,38.211198188031200,61.788801811968800,70.0,60.0,50.0,0.0,60.0
2020-07-22,Soybean,Saline,8.0,29.660822483996700,70.33917751600330,58.5,55.0,49.50000000000000,1.737896831291410,13.583333333333300
2020-07-22,Cotton,Clay,6.25,33.16499671478840,66.83500328521160,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-07-22,Sugarcane,Clay,6.25,35.661759994114700,64.33824000588530,78.0,60.0,48.0,0.0,54.25
2020-07-22,Tomato,Sandy,6.75,27.752572008128200,72.24742799187180,50.0,36.0,30.0,41.66981666566370,33.83333333333330
2020-07-22,Potato,Loamy,6.5,31.685104287159600,68.31489571284040,77.0,60.0,45.0,0.0,60.666666666666700
2020-07-22,Sunflower,Saline,8.0,25.223268067399200,74.77673193260090,65.0,60.50000000000000,49.50000000000000,33.59800621392460,14.583333333333300
2020-07-23,Wheat,Sandy,6.75,33.14704968525810,66.85295031474190,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-07-23,Corn,Saline,8.0,34.25853000479300,65.74146999520700,78.0,60.50000000000000,45.0,0.0,15.291666666666700
2020-07-23,Rice,Clay,6.25,25.747521607987700,74.25247839201230,78.0,60.0,44.0,88.90864803998620,53.08333333333330
2020-07-23,Barley,Loamy,6.5,30.949433933315000,69.05056606668500,70.0,60.0,50.0,0.0,60.0
2020-07-23,Soybean,Sandy,6.75,35.13017451943730,64.86982548056270,45.0,40.0,33.0,0.0,34.41666666666670
2020-07-23,Cotton,Sandy,6.75,41.611758460503500,58.388241539496500,55.00000000000000,44.0,36.0,0.0,39.375
2020-07-23,Sugarcane,Sandy,6.75,37.769944243277200,62.230055756722800,65.0,48.0,36.0,0.0,43.45833333333330
2020-07-23,Tomato,Saline,8.0,36.66353528586450,63.33646471413550,65.0,49.5,45.0,0.0,13.291666666666700
2020-07-23,Potato,Loamy,6.5,33.55021865700190,66.44978134299810,77.0,60.0,45.0,0.0,60.666666666666700
2020-07-23,Sunflower,Loamy,6.5,38.85724773610590,61.14275226389410,70.0,66.0,55.00000000000000,0.0,63.666666666666700
2020-07-24,Wheat,Loamy,6.5,26.729407857358000,73.27059214264200,77.0,60.0,45.0,34.45791822373170,60.666666666666700
2020-07-24,Corn,Peaty,5.5,31.11502222534240,68.88497777465760,66.0,49.50000000000000,35.0,0.0,25.083333333333300
2020-07-24,Rice,Saline,8.0,32.51976957706250,67.48023042293750,84.5,66.0,49.50000000000000,19.61302725765410,16.666666666666700
2020-07-24,Barley,Saline,8.0,31.26046328758670,68.73953671241330,65.0,55.0,45.0,0.0,13.75
2020-07-24,Soybean,Sandy,6.75,31.404875657599400,68.59512434240060,45.0,40.0,33.0,0.0,34.41666666666670
2020-07-24,Cotton,Clay,6.25,28.312264163657000,71.68773583634300,66.0,55.00000000000000,48.0,12.571992341838700,49.29166666666670
2020-07-24,Sugarcane,Saline,8.0,28.3114467332403,71.6885532667597,84.5,66.0,54.0,42.27446961673350,17.041666666666700
2020-07-24,Tomato,Saline,8.0,39.08449918521540,60.91550081478460,65.0,49.5,45.0,0.0,13.291666666666700
2020-07-24,Potato,Peaty,5.5,37.137862609820600,62.862137390179400,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-07-24,Sunflower,Sandy,6.75,32.79350788529810,67.20649211470190,50.0,44.0,33.0,0.0,37.04166666666670
2020-07-25,Wheat,Loamy,6.5,30.101740633033400,69.89825936696660,77.0,60.0,45.0,0.0,60.666666666666700
2020-07-25,Corn,Loamy,6.5,34.63786639349960,65.36213360650040,84.0,66.0,50.0,0.0,66.66666666666670
2020-07-25,Rice,Loamy,6.5,34.42602828846800,65.57397171153200,91.0,72.0,55.00000000000000,5.356405570018200,72.66666666666670
2020-07-25,Barley,Saline,8.0,33.34987327977350,66.65012672022650,65.0,55.0,45.0,0.0,13.75
2020-07-25,Soybean,Sandy,6.75,31.907478704682300,68.09252129531770,45.0,40.0,33.0,0.0,34.41666666666670
2020-07-25,Cotton,Saline,8.0,36.625756376961200,63.374243623038800,71.5,60.50000000000000,54.0,0.0,15.5
2020-07-25,Sugarcane,Saline,8.0,33.658978124042100,66.34102187595790,84.5,66.0,54.0,8.052055086532740,17.041666666666700
2020-07-25,Tomato,Loamy,6.5,30.745049247043500,69.25495075295650,70.0,54.0,50.0,34.04264704374040,58.0
2020-07-25,Potato,Clay,6.25,48.19828826055970,51.80171173944030,66.0,50.0,36.0,0.0,44.33333333333330
2020-07-25,Sunflower,Loamy,6.5,37.757415941899700,62.242584058100300,70.0,66.0,55.00000000000000,0.0,63.666666666666700
2020-07-26,Wheat,Peaty,5.5,35.565887110838100,64.43411288916200,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-07-26,Corn,Loamy,6.5,35.82793854311360,64.17206145688640,84.0,66.0,50.0,0.0,66.66666666666670
2020-07-26,Rice,Loamy,6.5,31.626440302704400,68.37355969729560,91.0,72.0,55.00000000000000,31.572063276719200,72.66666666666670
2020-07-26,Barley,Sandy,6.75,34.3352373131913,65.6647626868087,50.0,40.0,30.0,0.0,35.0
2020-07-26,Soybean,Saline,8.0,30.01887720798700,69.98112279201300,58.5,55.0,49.50000000000000,0.0,13.583333333333300
2020-07-26,Cotton,Clay,6.25,28.254898843380000,71.74510115662,66.0,55.00000000000000,48.0,13.631150091188800,49.29166666666670
2020-07-26,Sugarcane,Sandy,6.75,33.3120188624484,66.6879811375516,65.0,48.0,36.0,10.998197305669000,43.45833333333330
2020-07-26,Tomato,Clay,6.25,25.86464707466630,74.1353529253337,60.0,45.0,40.0,59.32957832315710,42.29166666666670
2020-07-26,Potato,Peaty,5.5,36.7743314152684,63.2256685847316,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-07-26,Sunflower,Peaty,5.5,43.850193744894300,56.149806255105700,55.0,49.50000000000000,38.5,0.0,23.833333333333300
2020-07-27,Wheat,Loamy,6.5,29.409117052038100,70.59088294796190,77.0,60.0,45.0,4.510174180763260,60.666666666666700
2020-07-27,Corn,Clay,6.25,25.4277699430229,74.5722300569771,72.0,55.00000000000000,40.0,33.09250788197210,48.70833333333330
2020-07-27,Rice,Sandy,6.75,45.29491449043600,54.70508550956400,65.0,48.0,33.0,0.0,42.58333333333330
2020-07-27,Barley,Saline,8.0,25.31143112496690,74.68856887503320,65.0,55.0,45.0,27.873565322226500,13.75
2020-07-27,Soybean,Peaty,5.5,38.536023693165500,61.463976306834500,49.5,45.0,38.5,0.0,22.166666666666700
2020-07-27,Cotton,Loamy,6.5,34.74141352723690,65.25858647276310,77.0,66.0,60.0,0.0,67.66666666666670
2020-07-27,Sugarcane,Peaty,5.5,38.25283013282460,61.74716986717540,71.5,54.0,42.0,0.0,27.916666666666700
2020-07-27,Tomato,Clay,6.25,49.55400545840330,50.44599454159670,60.0,45.0,40.0,0.0,42.29166666666670
2020-07-27,Potato,Sandy,6.75,34.864496111700100,65.13550388829990,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-07-27,Sunflower,Peaty,5.5,38.11117255649080,61.88882744350920,55.0,49.50000000000000,38.5,0.0,23.833333333333300
2020-07-28,Wheat,Sandy,6.75,33.96765041289080,66.03234958710920,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-07-28,Corn,Loamy,6.5,33.335235845980100,66.66476415401990,84.0,66.0,50.0,0.0,66.66666666666670
2020-07-28,Rice,Peaty,5.5,37.75856499746710,62.24143500253290,71.5,54.0,38.5,0.0,27.333333333333300
2020-07-28,Barley,Sandy,6.75,35.71370398424110,64.2862960157589,50.0,40.0,30.0,0.0,35.0
2020-07-28,Soybean,Peaty,5.5,29.208941321530400,70.79105867846960,49.5,45.0,38.5,3.702262945570360,22.166666666666700
2020-07-28,Cotton,Saline,8.0,36.949615447273800,63.050384552726200,71.5,60.50000000000000,54.0,0.0,15.5
2020-07-28,Sugarcane,Sandy,6.75,35.70908848066980,64.29091151933020,65.0,48.0,36.0,0.0,43.45833333333330
2020-07-28,Tomato,Sandy,6.75,40.73329855956380,59.26670144043620,50.0,36.0,30.0,0.0,33.83333333333330
2020-07-28,Potato,Peaty,5.5,26.588230830115300,73.41176916988470,60.50000000000000,45.0,31.5,18.772296753688700,22.833333333333300
2020-07-28,Sunflower,Peaty,5.5,30.130906320964200,69.86909367903580,55.0,49.50000000000000,38.5,0.0,23.833333333333300
2020-07-29,Wheat,Clay,6.25,35.68255823745940,64.31744176254060,66.0,50.0,36.0,0.0,44.33333333333330
2020-07-29,Corn,Clay,6.25,28.163376131256300,71.83662386874370,72.0,55.00000000000000,40.0,14.859067813918100,48.70833333333330
2020-07-29,Rice,Peaty,5.5,31.821622003642200,68.17837799635780,71.5,54.0,38.5,21.464128962365000,27.333333333333300
2020-07-29,Barley,Saline,8.0,43.345724822466500,56.654275177533500,65.0,55.0,45.0,0.0,13.75
2020-07-29,Soybean,Clay,6.25,37.19350958781420,62.80649041218580,54.0,50.0,44.0,0.0,43.16666666666670
2020-07-29,Cotton,Loamy,6.5,40.30497218740540,59.69502781259460,77.0,66.0,60.0,0.0,67.66666666666670
2020-07-29,Sugarcane,Peaty,5.5,22.40615762148050,77.59384237851950,71.5,54.0,42.0,40.27563311450510,27.916666666666700
2020-07-29,Tomato,Loamy,6.5,34.81145842745500,65.18854157254500,70.0,54.0,50.0,1.1262770263673500,58.0
2020-07-29,Potato,Saline,8.0,30.92957837736650,69.07042162263350,71.5,55.0,40.5,0.0,13.916666666666700
2020-07-29,Sunflower,Sandy,6.75,33.7497494189944,66.2502505810056,50.0,44.0,33.0,0.0,37.04166666666670
2020-07-30,Wheat,Loamy,6.5,29.64884929417830,70.35115070582170,77.0,60.0,45.0,3.280202173707550,60.666666666666700
2020-07-30,Corn,Saline,8.0,31.44449963741870,68.55550036258130,78.0,60.50000000000000,45.0,0.0,15.291666666666700
2020-07-30,Rice,Sandy,6.75,33.52982964210350,66.47017035789650,65.0,48.0,33.0,7.5876939216559700,42.58333333333330
2020-07-30,Barley,Sandy,6.75,35.51462474233050,64.48537525766960,50.0,40.0,30.0,0.0,35.0
2020-07-30,Soybean,Peaty,5.5,44.27830477207390,55.72169522792610,49.5,45.0,38.5,0.0,22.166666666666700
2020-07-30,Cotton,Saline,8.0,34.66766367944420,65.33233632055580,71.5,60.50000000000000,54.0,0.0,15.5
2020-07-30,Sugarcane,Sandy,6.75,39.69522685201720,60.30477314798290,65.0,48.0,36.0,0.0,43.45833333333330
2020-07-30,Tomato,Peaty,5.5,34.781283692166300,65.21871630783370,55.0,40.5,35.0,0.9502199450232040,21.75
2020-07-30,Potato,Sandy,6.75,24.71508752724720,75.28491247275280,55.00000000000000,40.0,27.0,34.81759018611520,35.58333333333330
2020-07-30,Sunflower,Saline,8.0,43.44125236142960,56.55874763857040,65.0,60.50000000000000,49.50000000000000,0.0,14.583333333333300
2020-07-31,Wheat,Peaty,5.5,37.306117401273800,62.693882598726200,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-07-31,Corn,Clay,6.25,34.076785874433900,65.9232141255661,72.0,55.00000000000000,40.0,0.0,48.70833333333330
2020-07-31,Rice,Loamy,6.5,27.836632973178200,72.1633670268218,91.0,72.0,55.00000000000000,60.62117690952990,72.66666666666670
2020-07-31,Barley,Sandy,6.75,35.44553140990210,64.55446859009790,50.0,40.0,30.0,0.0,35.0
2020-07-31,Soybean,Peaty,5.5,39.60558479313760,60.39441520686240,49.5,45.0,38.5,0.0,22.166666666666700
2020-07-31,Cotton,Saline,8.0,47.11645753528050,52.88354246471950,71.5,60.50000000000000,54.0,0.0,15.5
2020-07-31,Sugarcane,Clay,6.25,29.26670694900590,70.73329305099410,78.0,60.0,48.0,41.7149615252474,54.25
2020-07-31,Tomato,Clay,6.25,36.53790308934080,63.46209691065920,60.0,45.0,40.0,0.0,42.29166666666670
2020-07-31,Potato,Clay,6.25,37.4988099063665,62.5011900936335,66.0,50.0,36.0,0.0,44.33333333333330
2020-07-31,Sunflower,Clay,6.25,43.54589998848740,56.45410001151260,60.0,55.00000000000000,44.0,0.0,46.375
2020-08-01,Wheat,Loamy,6.5,31.915039263825200,68.08496073617480,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-01,Corn,Clay,6.25,36.65539956196400,63.34460043803600,72.0,55.00000000000000,40.0,0.0,48.70833333333330
2020-08-01,Rice,Clay,6.25,35.50418536542590,64.49581463457410,78.0,60.0,44.0,0.0,53.08333333333330
2020-08-01,Barley,Loamy,6.5,31.067336624608000,68.93266337539200,70.0,60.0,50.0,0.0,60.0
2020-08-01,Soybean,Peaty,5.5,39.90334133873130,60.09665866126870,49.5,45.0,38.5,0.0,22.166666666666700
2020-08-01,Cotton,Peaty,5.5,39.91467621991600,60.08532378008400,60.50000000000000,49.50000000000000,42.0,0.0,25.333333333333300
2020-08-01,Sugarcane,Clay,6.25,34.13502526664580,65.86497473335420,78.0,60.0,48.0,7.215521635583830,54.25
2020-08-01,Tomato,Peaty,5.5,44.82635676505050,55.17364323494950,55.0,40.5,35.0,0.0,21.75
2020-08-01,Potato,Clay,6.25,38.24275812231490,61.75724187768520,66.0,50.0,36.0,0.0,44.33333333333330
2020-08-01,Sunflower,Loamy,6.5,35.69851351229130,64.30148648770870,70.0,66.0,55.00000000000000,0.0,63.666666666666700
2020-08-02,Wheat,Loamy,6.5,33.88194346022490,66.11805653977510,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-02,Corn,Sandy,6.75,40.04239502175070,59.95760497824930,60.0,44.0,30.0,0.0,39.08333333333330
2020-08-02,Rice,Sandy,6.75,33.16747088417920,66.83252911582080,65.0,48.0,33.0,11.831757499104300,42.58333333333330
2020-08-02,Barley,Clay,6.25,34.27315011389470,65.72684988610530,60.0,50.0,40.0,0.0,43.75
2020-08-02,Soybean,Sandy,6.75,35.989422600769600,64.01057739923040,45.0,40.0,33.0,0.0,34.41666666666670
2020-08-02,Cotton,Peaty,5.5,32.66676459451190,67.3332354054881,60.50000000000000,49.50000000000000,42.0,0.0,25.333333333333300
2020-08-02,Sugarcane,Sandy,6.75,38.57643358977840,61.42356641022160,65.0,48.0,36.0,0.0,43.45833333333330
2020-08-02,Tomato,Sandy,6.75,30.863447496941900,69.13655250305810,50.0,36.0,30.0,23.099120573405900,33.83333333333330
2020-08-02,Potato,Saline,8.0,34.656959033608000,65.34304096639200,71.5,55.0,40.5,0.0,13.916666666666700
2020-08-02,Sunflower,Clay,6.25,33.19914478491030,66.80085521508970,60.0,55.00000000000000,44.0,0.0,46.375
2020-08-03,Wheat,Clay,6.25,32.325000525003400,67.67499947499660,66.0,50.0,36.0,0.0,44.33333333333330
2020-08-03,Corn,Clay,6.25,30.12672778495990,69.87327221504010,72.0,55.00000000000000,40.0,0.0,48.70833333333330
2020-08-03,Rice,Clay,6.25,42.1540715216652,57.8459284783348,78.0,60.0,44.0,0.0,53.08333333333330
2020-08-03,Barley,Sandy,6.75,43.33481273868550,56.66518726131450,50.0,40.0,30.0,0.0,35.0
2020-08-03,Soybean,Saline,8.0,41.98014570068260,58.01985429931750,58.5,55.0,49.50000000000000,0.0,13.583333333333300
2020-08-03,Cotton,Peaty,5.5,31.38070350229710,68.61929649770290,60.50000000000000,49.50000000000000,42.0,0.0,25.333333333333300
2020-08-03,Sugarcane,Clay,6.25,31.41901305724560,68.5809869427544,78.0,60.0,48.0,25.32643647962320,54.25
2020-08-03,Tomato,Loamy,6.5,46.0941715994538,53.9058284005462,70.0,54.0,50.0,0.0,58.0
2020-08-03,Potato,Clay,6.25,36.20253996706950,63.79746003293060,66.0,50.0,36.0,0.0,44.33333333333330
2020-08-03,Sunflower,Loamy,6.5,35.59893142938940,64.40106857061070,70.0,66.0,55.00000000000000,0.0,63.666666666666700
2020-08-04,Wheat,Peaty,5.5,33.14156858080380,66.85843141919620,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-08-04,Corn,Peaty,5.5,37.64803932742810,62.35196067257190,66.0,49.50000000000000,35.0,0.0,25.083333333333300
2020-08-04,Rice,Peaty,5.5,39.8131193839842,60.1868806160158,71.5,54.0,38.5,0.0,27.333333333333300
2020-08-04,Barley,Peaty,5.5,40.19446149513980,59.80553850486020,55.0,45.0,35.0,0.0,22.5
2020-08-04,Soybean,Sandy,6.75,34.98958765859570,65.01041234140430,45.0,40.0,33.0,0.0,34.41666666666670
2020-08-04,Cotton,Clay,6.25,36.428114651110800,63.571885348889200,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-08-04,Sugarcane,Loamy,6.5,28.951818039907600,71.04818196009240,91.0,72.0,60.0,67.22528532064360,74.33333333333330
2020-08-04,Tomato,Saline,8.0,36.364523392866000,63.635476607134000,65.0,49.5,45.0,0.0,13.291666666666700
2020-08-04,Potato,Saline,8.0,41.285911180970600,58.714088819029400,71.5,55.0,40.5,0.0,13.916666666666700
2020-08-04,Sunflower,Sandy,6.75,35.27116626527750,64.72883373472250,50.0,44.0,33.0,0.0,37.04166666666670
2020-08-05,Wheat,Loamy,6.5,44.375191187879900,55.624808812120100,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-05,Corn,Loamy,6.5,42.2625802255419,57.7374197744581,84.0,66.0,50.0,0.0,66.66666666666670
2020-08-05,Rice,Clay,6.25,34.91761702114650,65.08238297885350,78.0,60.0,44.0,0.7305258811360330,53.08333333333330
2020-08-05,Barley,Loamy,6.5,34.21399061193260,65.78600938806740,70.0,60.0,50.0,0.0,60.0
2020-08-05,Soybean,Peaty,5.5,27.622794009978800,72.37720599002120,49.5,45.0,38.5,13.409437120365900,22.166666666666700
2020-08-05,Cotton,Saline,8.0,33.806269864120100,66.19373013587990,71.5,60.50000000000000,54.0,0.0,15.5
2020-08-05,Sugarcane,Peaty,5.5,37.90113712890770,62.09886287109240,71.5,54.0,42.0,0.0,27.916666666666700
2020-08-05,Tomato,Sandy,6.75,38.19724696287540,61.80275303712460,50.0,36.0,30.0,0.0,33.83333333333330
2020-08-05,Potato,Clay,6.25,32.439757735796100,67.56024226420390,66.0,50.0,36.0,0.0,44.33333333333330
2020-08-05,Sunflower,Clay,6.25,31.525550109114600,68.4744498908854,60.0,55.00000000000000,44.0,0.0,46.375
2020-08-06,Wheat,Loamy,6.5,46.71267799840630,53.28732200159370,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-06,Corn,Clay,6.25,39.69407636796950,60.30592363203050,72.0,55.00000000000000,40.0,0.0,48.70833333333330
2020-08-06,Rice,Sandy,6.75,30.381089424945000,69.61891057505500,65.0,48.0,33.0,27.075988160120300,42.58333333333330
2020-08-06,Barley,Saline,8.0,34.095882704053300,65.90411729594670,65.0,55.0,45.0,0.0,13.75
2020-08-06,Soybean,Loamy,6.5,31.67404788159200,68.32595211840800,63.0,60.0,55.00000000000000,0.0,59.333333333333300
2020-08-06,Cotton,Sandy,6.75,45.38350432154330,54.61649567845680,55.00000000000000,44.0,36.0,0.0,39.375
2020-08-06,Sugarcane,Clay,6.25,36.32912066488200,63.67087933511800,78.0,60.0,48.0,0.0,54.25
2020-08-06,Tomato,Peaty,5.5,36.29749731883430,63.70250268116580,55.0,40.5,35.0,0.0,21.75
2020-08-06,Potato,Peaty,5.5,25.790883531086900,74.20911646891310,60.50000000000000,45.0,31.5,19.11165264655200,22.833333333333300
2020-08-06,Sunflower,Sandy,6.75,35.36433238586780,64.63566761413220,50.0,44.0,33.0,0.0,37.04166666666670
2020-08-07,Wheat,Saline,8.0,18.824002795589900,80.0,71.5,55.0,40.5,57.59788212163560,13.916666666666700
2020-08-07,Corn,Peaty,5.5,30.332434128534300,69.66756587146570,66.0,49.50000000000000,35.0,0.0,25.083333333333300
2020-08-07,Rice,Saline,8.0,38.480863755059200,61.519136244940800,84.5,66.0,49.50000000000000,0.0,16.666666666666700
2020-08-07,Barley,Saline,8.0,36.23731780293890,63.76268219706120,65.0,55.0,45.0,0.0,13.75
2020-08-07,Soybean,Clay,6.25,28.203857731255100,71.79614226874490,54.0,50.0,44.0,10.618819088861900,43.16666666666670
2020-08-07,Cotton,Saline,8.0,47.23648594292020,52.76351405707980,71.5,60.50000000000000,54.0,0.0,15.5
2020-08-07,Sugarcane,Saline,8.0,33.22804435654210,66.77195564345790,84.5,66.0,54.0,11.636601249694900,17.041666666666700
2020-08-07,Tomato,Peaty,5.5,33.95175049679120,66.04824950320880,55.0,40.5,35.0,5.6276133412541,21.75
2020-08-07,Potato,Saline,8.0,28.261191300288800,71.73880869971120,71.5,55.0,40.5,12.005063921409900,13.916666666666700
2020-08-07,Sunflower,Clay,6.25,32.383692749658400,67.61630725034160,60.0,55.00000000000000,44.0,0.0,46.375
2020-08-08,Wheat,Saline,8.0,30.337590693653100,69.6624093063469,71.5,55.0,40.5,0.0,13.916666666666700
2020-08-08,Corn,Sandy,6.75,23.925839988378200,76.07416001162180,60.0,44.0,30.0,33.63024664770430,39.08333333333330
2020-08-08,Rice,Clay,6.25,39.377311091253500,60.622688908746500,78.0,60.0,44.0,0.0,53.08333333333330
2020-08-08,Barley,Clay,6.25,37.124832202410300,62.875167797589700,60.0,50.0,40.0,0.0,43.75
2020-08-08,Soybean,Clay,6.25,35.36746911863830,64.63253088136170,54.0,50.0,44.0,0.0,43.16666666666670
2020-08-08,Cotton,Clay,6.25,34.50704773321810,65.49295226678190,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-08-08,Sugarcane,Sandy,6.75,28.574731707808800,71.42526829219120,65.0,48.0,36.0,47.73572288463200,43.45833333333330
2020-08-08,Tomato,Saline,8.0,29.63483626951360,70.36516373048640,65.0,49.5,45.0,29.98750154696490,13.291666666666700
2020-08-08,Potato,Peaty,5.5,40.3911352265637,59.6088647734363,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-08-08,Sunflower,Sandy,6.75,34.52399544516700,65.47600455483310,50.0,44.0,33.0,0.0,37.04166666666670
2020-08-09,Wheat,Sandy,6.75,34.2553065093813,65.7446934906187,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-08-09,Corn,Sandy,6.75,33.461674164051000,66.538325835949,60.0,44.0,30.0,0.0,39.08333333333330
2020-08-09,Rice,Peaty,5.5,38.15337424735240,61.84662575264760,71.5,54.0,38.5,0.0,27.333333333333300
2020-08-09,Barley,Sandy,6.75,40.58509226878560,59.41490773121440,50.0,40.0,30.0,0.0,35.0
2020-08-09,Soybean,Clay,6.25,33.33559272885760,66.66440727114240,54.0,50.0,44.0,0.0,43.16666666666670
2020-08-09,Cotton,Clay,6.25,34.76959228074440,65.23040771925560,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-08-09,Sugarcane,Sandy,6.75,27.925356735059600,72.07464326494040,65.0,48.0,36.0,44.971308515678900,43.45833333333330
2020-08-09,Tomato,Sandy,6.75,35.04482257417100,64.95517742582900,50.0,36.0,30.0,0.0,33.83333333333330
2020-08-09,Potato,Peaty,5.5,31.513628612510000,68.48637138749000,60.50000000000000,45.0,31.5,0.0,22.833333333333300
2020-08-09,Sunflower,Peaty,5.5,44.328475956519300,55.671524043480700,55.0,49.50000000000000,38.5,0.0,23.833333333333300
2020-08-10,Wheat,Loamy,6.5,31.808395142535300,68.19160485746470,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-10,Corn,Clay,6.25,41.39071557723200,58.60928442276800,72.0,55.00000000000000,40.0,0.0,48.70833333333330
2020-08-10,Rice,Peaty,5.5,30.167500573115000,69.83249942688500,71.5,54.0,38.5,28.637496230776600,27.333333333333300
2020-08-10,Barley,Peaty,5.5,36.39650915404060,63.60349084595940,55.0,45.0,35.0,0.0,22.5
2020-08-10,Soybean,Peaty,5.5,37.19837158110140,62.80162841889860,49.5,45.0,38.5,0.0,22.166666666666700
2020-08-10,Cotton,Peaty,5.5,37.77665804919940,62.22334195080060,60.50000000000000,49.50000000000000,42.0,0.0,25.333333333333300
2020-08-10,Sugarcane,Clay,6.25,36.40196000757450,63.59803999242550,78.0,60.0,48.0,0.0,54.25
2020-08-10,Tomato,Clay,6.25,36.701918372520400,63.298081627479600,60.0,45.0,40.0,0.0,42.29166666666670
2020-08-10,Potato,Clay,6.25,41.16456977351990,58.83543022648010,66.0,50.0,36.0,0.0,44.33333333333330
2020-08-10,Sunflower,Loamy,6.5,32.042371149688100,67.9576288503119,70.0,66.0,55.00000000000000,0.0,63.666666666666700
2020-08-11,Wheat,Clay,6.25,32.07639242832220,67.92360757167780,66.0,50.0,36.0,0.0,44.33333333333330
2020-08-11,Corn,Loamy,6.5,31.336161678922300,68.66383832107780,84.0,66.0,50.0,0.0,66.66666666666670
2020-08-11,Rice,Clay,6.25,34.927040419538200,65.07295958046180,78.0,60.0,44.0,0.4739510691615100,53.08333333333330
2020-08-11,Barley,Sandy,6.75,25.371145665265100,74.62885433473490,50.0,40.0,30.0,27.551146479837100,35.0
2020-08-11,Soybean,Loamy,6.5,28.45790544529810,71.54209455470200,63.0,60.0,55.00000000000000,14.533342352793800,59.333333333333300
2020-08-11,Cotton,Clay,6.25,35.023157486949700,64.97684251305030,66.0,55.00000000000000,48.0,0.0,49.29166666666670
2020-08-11,Sugarcane,Saline,8.0,34.36657671412610,65.63342328587390,84.5,66.0,54.0,4.435348293656230,17.041666666666700
2020-08-11,Tomato,Loamy,6.5,33.235721754349,66.764278245651,70.0,54.0,50.0,13.758909405213300,58.0
2020-08-11,Potato,Loamy,6.5,30.56494725050950,69.4350527494905,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-11,Sunflower,Sandy,6.75,34.12262005736930,65.87737994263070,50.0,44.0,33.0,0.0,37.04166666666670
2020-08-12,Wheat,Loamy,6.5,39.43113121712530,60.56886878287470,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-12,Corn,Sandy,6.75,41.55649833995560,58.44350166004440,60.0,44.0,30.0,0.0,39.08333333333330
2020-08-12,Rice,Saline,8.0,35.559053108825400,64.4409468911746,84.5,66.0,49.50000000000000,0.0,16.666666666666700
2020-08-12,Barley,Saline,8.0,38.90349802415090,61.09650197584910,65.0,55.0,45.0,0.0,13.75
2020-08-12,Soybean,Loamy,6.5,33.23937089448520,66.76062910551480,63.0,60.0,55.00000000000000,0.0,59.333333333333300
2020-08-12,Cotton,Saline,8.0,29.36082439663080,70.63917560336920,71.5,60.50000000000000,54.0,3.6233865748769800,15.5
2020-08-12,Sugarcane,Peaty,5.5,33.85107206486250,66.14892793513750,71.5,54.0,42.0,7.061636332621440,27.916666666666700
2020-08-12,Tomato,Clay,6.25,41.6447602819203,58.3552397180797,60.0,45.0,40.0,0.0,42.29166666666670
2020-08-12,Potato,Loamy,6.5,38.41272027659830,61.58727972340170,77.0,60.0,45.0,0.0,60.666666666666700
2020-08-12,Sunflower,Sandy,6.75,37.74819305758780,62.25180694241220,50.0,44.0,33.0,0.0,37.04166666666670
2020-08-13,Wheat,Sandy,6.75,38.2695803802094,61.7304196197906,55.00000000000000,40.0,27.0,0.0,35.58333333333330
2020-08-13,Corn,Saline,8.0,38.903858625390100,61.096141374609900,78.0,60.50000000000000,45.0,0.0,15.291666666666700
2020-08-13,Rice,Peaty,5.5,30.739221951591700,69.26077804840830,71.5,54.0,38.5,27.195224877713900,27.333333333333300
2020-08-13,Barley,Sandy,6.75,41.8122992580671,58.1877007419329,50.0,40.0,30.0,0.0,35.0
2020-08-13,Soybean,Sandy,6.75,40.94600644258790,59.05399355741210,45.0,40.0,33.0,0.0,34.41666666666670
